,ID,Text,class
919,1774, @ Swamy39 Tumhari itni aukat nhi Hai uncle modi ji ko maloom Hai ki tum kitne bade wale idiot ho Tumko sirf paal â€¦ https // t co / tN6A7OCYOV,
920,42232, @ Siddiqee93 @ EngrYasirHamid bhai ye ' cylindrical sharf ' apko he mibarak ðŸ˜‚ðŸ˜‚ ps love you @ EngrYasirHamid â¤ï¸ðŸ˜,
921,12061, @ kanhaiyakumar Tum saale Jeet hi nahi sakte the ... gandi soch ... gandi zubaan .... Wish you had spoken more dignifiedly â€¦ https // t . co / IG5HmH3bpW,
922,12141, @ smritiirani ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ jai ho irani ji aap ne Rahul Gandhi ko harakar bahut acha keya Jai BJP ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ https // t . co / 35Viuj83sv,
923,15397, @ sherryontopp Sun be jehadi suwar ab Tera number hai bahut bhauk rha tha modi ko ab usne Tere moo m moot diya or pm ban gya kutte,
924,6427, HAPPY BIRTHDAY Gopi Sundar - MY FILMY DUNIYA Help Line No 08866681188 / 2288 / 3388 / 4488 Gopisundar C S known â€¦ https // t co / T40CmBH0r7,
925,36633, RT @ RoshanKrRai Janta ki Satki @ anilvijminister ki saans atki he abused the people raising slogans against him and when people got angr â€¦,
926,22130, @ subzaar @ gandhi _ akansha @ aniltyagi11 @ dr _ sugandh Ha ha ha To ab Bismillah kijiye janaab ),
927,43221, Can you recommend anyone for this # Cosmetology job in # MenomoneeFalls WI ? Click the link in our bio to see it and â€¦ https // t . co / j0uChW5xaL,
928,8691, # india # CWC19 jitegi ..... Mjak tha bhai ...# baba ji ka ganta jitegi # CWC19 # CWC19 # ICCWorldCup2019 # INDvBAN 100 run PR 4 wicket ðŸ˜‚ðŸ˜‚ðŸ˜‚,
929,5606, RT @ Aman _ mehta001 Ethe Rkho Kehar Kehar # ChandigarhAmritsarChandigarh All Show Housefull ðŸ”¥ðŸ”¥ðŸ”¥ Love u Mere @ igippygrewal Ustaad G Love u G B â€¦,
930,20182, @ Nationalis _ RSS @ bprerna Vahi to is @ bprerna ki aukat hai ! Hindu aur Hindutva se isko nafrat hai ! Aur jeher ugaln â€¦ https // t . co / 4KwvMQZCo4,
931,35162, @ TechnicalGuruji # Bologuruji Apka twitter account verify kyo nhi h,
932,32639, RT @ BeingSalmanKhan Here is the official Bharat emoji ! Tweet using # Bharat # BharatThisEid # IAmBharat # BharatWithFamily To see it ! Thank â€¦,
933,10688, @ narendramodi Modi Ji ...... Aap Agar Vidya Vyavasta ke Liye Kuch Aisa Nahi Soch ka implement Kijia .... Jisse Humari A â€¦ https // t . co / dwTOV1sBuD,
934,13424, Friday Fun from your friends at Bheem Tax Services https // t . co / rIcOjgNm7v,
935,10550, Kareena Kapoor ' I Use My Heart More Than My Mind ' - India West https // t . co / 18fMOIo8KM https // t . co / RjzTcZVLsV,
936,21220, RT @ Abdul _ Samad __ Jo maza 3 4 din me drama ki sari episodes dekh kr mukany me hy wo maza har hafty new episode ka intazar krny me nahi ðŸ˜‚ðŸ˜‚ðŸ˜¤,
937,15003, @ WaseelaPashtana @ kochaiAfghaan @ Naimatwazir03 @ a _ siab @ atifthepoet @ sanaejaz2 Tabhe awaz kharab ki hai video ki . Y â€¦ https // t . co / 9TL8j2gDhk,
938,21352, For all of ' emmaking stories of travelling in a car with music playing Bhai sab gaane sunte h gadi mei ...,
939,26798, RT @ nimzz _ Ch Khbi b social media ki koi link opne na kry ...ðŸ˜¤ Agr koi Dm kry to B nhi ....ðŸ¤¨ Q k us sy account Hack hony ka hatra hotaeasil â€¦,
940,25864, Shree Man Narendar Modi ji ko dubara pardhan mantri bane ki bahot bahot subhkamna hame asha he ki ab naye bharat ka â€¦ https // t . co / gmD18xlRM2,
941,16526, RT @ Ifeoma _ Solanke D circumstances leading to d death of # Adewura are not just distasteful but a clear indication of how poorly governed â€¦,
942,26571, @ Airavta @ DrSaniaMaan Chup rahna bhi abhivyakti ki azadi hai is chordane ko patrakar kisne banaya ? BJP ne NDTV ko â€¦ https // t co / BQ1FIiXK8p,
943,4767, Hey guys ! Just wanted to let you know I uploaded an awesome new loon video to my store . ðŸ˜‰ðŸ‘£ðŸŽˆ # loons # looner â€¦ https // t . co / nZmZjcIatw,
944,13257, @ RahulGandhi Ka ? pappujee ab bataiye chor kaun hai ? Gadhe hai jo aap chatukaro ke chakkar me padkar nuksaan karw â€¦ https // t . co / oli7wOb0OX,
945,33532, @ KailashOnline @ OfficeOfKNath Janta ka paise loot ke ye arabpati ho gaya congress party wale desh ko lootkar khokhl â€¦ https // t co / WcMX6bco79,
946,33054, please modi ji kuch kanon jaror badal dijiye nahi to jo jhagde aj her gher me ho rahe h beh kabhi band nahi hoge . j â€¦ https // t . co / oA84pW1G3X,
947,37199, @ Lady _ Rahne That's super cute tho ðŸ˜ And i really have to invest in a ps camera,
948,20103, @ RVCJ _ FB Bhag # JCB bhag Ye # JCB hai deewani Kabhi # jcb kabhi road roller # JCB ratn dhan payo ðŸ˜†,
949,28007, New video by T-Series Kudiye Ni Video Song | Feat . Aparshakti Khurana & Sargun Mehta | Neeti Mohan | New Song 2019 https // t . co / fW1XapxdXa,
950,11109, @ Nita __ Ambani Madam I got a question that who is changing life 1 billion I replied that Ambani family by providing â€¦ https // t . co / GosS5wW7vM,
951,10697, RT @ Mizzling _ Gaze Yeh crime patrol ka â€˜ satark rahe savadhan rahe â€™ Dimag mAin itana ghus gaya hain ki Jogging ke time samane se jese koi ve â€¦,
952,19628, @ rssurjewala @ INCIndia Bhot phle hi karna chaiye pple of India have destroyed CONGRESS we don't even want u Congr â€¦ https // t co / qRnoiWFpn5,
953,31299, @ abpmajhatv Kya khushi ho Rahi hai aapko but it is a movie and in reality the way he won the elections you people â€¦ https // t co / S9SieanhiH,
954,21486, @ samajwadiparty @ shivpalsinghyad ji ko le aao vapas nhi bhool jao ki koi bi election jeetne vale ho ab tm lg bhaiy â€¦ https // t co / 2zi3gyxVR6,
955,19548, @ phata _ dhol __ ye to puraani ho gai baaat ab jo mj sy thkty hyn wo brbaad ho jaaty hyn ...,
956,38766, @ SushantBSinha @ narendramodi Bjp ek party nahi apitu ek parivar hai yahi cheese Bjp ko aage let ja rahi haiSabhi k â€¦ https // t . co / WYnC5RpJP8,
957,22867, I FROM SO GOOD HEARTWISH SO AND SO HAPPY AND BLESSED # RAMADAN OR # RAMJAAN MONTH KINDS TO YOU THE HON SECRETARY GEN â€¦ https // t co / KqaJlomcJO,
958,37315, @___ NomadicPk @ Sleepy _ Hollow51 Allah apko bhi pathaan ki gf kabhi na banaye .. Wo hasiyaaat hi nahi apki .. Churail,
959,34903, @ yadavakhilesh bhai ap mehnat kriye har jeet lgi rhti h ham aur bhi mehnat krenge aur is bar zroor jitega 1 bar sa â€¦ https // t . co / ypsPYLK3wS,
960,5266, @ freeha _ writes 10M nahi behen 10k Meto shock me aa gaya tha itne followers kahan se aa gaye phir jab pic kholi to pata chala 10k he,
961,35450, @ Lixi _ ra @ ChocoMonnnie ja ker ne morem bit v lj ((,
962,38595, @ Nawaz18 _ here Mujhe tu ye smjh nahi ati pakistan cricket team exist hi kyun krti hi bc ðŸ˜‚,
963,29366, @ SanjayDhotreMP Aaj Bahut Khusi ka din haiHRD Minister Banne ki Bahut Bahut Bhadai Sir Ji Mujhe bhi Aapko mi â€¦ https // t . co / oBv9f33i7t,
964,36439, RT @ SonyTV Dekhiye Vaibhav aur humare Mr Theek Hai ka yeh BADHIYA performance ! Iss weekend # SuperDancerChapter3 mein raat 8 baje @ Being â€¦,
965,22155, Sahi kaha aapne !! Bade netao ne he Congress ko is mukaam pr khada kr dia hai its time for some changes â€¦ https // t co / KO0nKbPUPX,
966,19374, @ AamAadmiParty @ ArvindKejriwal Sir you are a great Statesman and not a Dirty Politician . God Bless you jitna bhi s â€¦ https // t . co / x9d9gGSReS,
967,37376, @ EkAbhijeet @ Box _ Off _ India Fake desh bhagt chakki kumar and fake collection boi,
968,15391, @ murtazasolangi G bilkul isku ab tk yeh nahi pata k Rozana kitna mobile cards se taxes katte he petroleum se rozana â€¦ https // t . co / d3bTPD52F6,
969,14669, @ gopimaniar1 @ SushmaSwaraj Sushama ji is not completely well ... may be the reason she could not contest election n â€¦ https // t . co / q62mSohz0M,
970,26870, @ rssurjewala Sarkar bachao ... Ye sab to chalta rahega ... Modi ji sab thik kar dengy .. Abhi Congress all clear ho â€¦ https // t . co / 8PjC4rqzdd,
971,14351, THE BOOK APPEARED LAST YEAR AS WE KNOW SO .... UNDER PROTECTION ...... PEOPLE HAVE LIFE PROTECTION BUT AHHHHHHHHHH HEHE â€¦ https // t . co / I6pVxMVQSA,
972,30644, @ ashokgehlot51 Yuva ko to koi frak hi nahi padta bus glat likhva lo par ye sarkar se kush hai inhe hindu muslamaan â€¦ https // t . co / PIKwAofPU3,
973,11590, RT @ KollywudCinema Team # Thumbaa is at # HakunaMatata special kids jungle mania event at @ VRChennai @ harishramlh @ Darshan _ Offl @ ikeerthipa â€¦,
974,43173, @ WeGotLoves @ chadeyeon @ hueohwall CHADE MY BABY CONGRATULATIONS !!! Hue please take a good care of my baby smtms sh â€¦ https // t . co / muyRehYQWj,
975,15524, @ narendramodi modi ji apko bahut bahut subhkamnaye mahadev ke bhagto ki kbhai haar nhi hoti or modi ji mahakal ki k â€¦ https // t co / DAt6LdR9li,
976,8788, RT @ nadia _ a _ mirza This is our National dress and we have no complexes . we are proud of our very own @ SarfarazA _ 54 wearing shalwar kameez .â€¦,
977,13754, @ news24tvchannel @ asadowaisi @ BJP4India We have choosen Modi Ji NOT for just sitting purpose Balki Desh ke Namak ha â€¦ https // t . co / oO6sDaCAgx,
978,6589, @ ayushmannk @ anubhavsinha @ sayanigupta @ Mdzeeshanayyub @ ZeeStudios _ @ ZeeMusicCompany Boy what a trailer chhaa gaye â€¦ https // t . co / eLCCyPnl4N,
979,14876, @ Doflami69396582 @ Rooneyroshan @ englandcricket Abe ko kutte pa Pakistan nahi hu vase bhi tumharai aisi soch se pata â€¦ https // t co / K6caWKK7mA,
980,41547, @ sherryontopp Siddhu joker pagla Gaya hai ... Pubg mental hospital in jaiso ke liye hi banaya Gaya hoga ðŸ¤ªðŸ¤ªðŸ¤ª,
981,28840, RT @ BeantSinghInsa8 @ InsaVandan @ derasachasauda @ Gurmeetramrahim Very nice ji dhan dhan satguru tera hi aasra ji good morning ðŸ™ðŸ™ðŸ™ðŸ‘âš˜âš˜ðŸ˜ŠðŸ˜Š,
982,1281, @ narendramodi @ ManushiChhillar Modi Sir aapko bahot bahot badhai dusari baar pm banane ke Liye bhagawan aapko har m â€¦ https // t . co / 5XKj8VsbW2,
983,44599, @ AseefaBZ Bibi kabhi ao na water canon key samney khud bhi jo tumharey bap ki hakumat main har bat sey pehley use h â€¦ https // t . co / QefmuYiv6T,
984,7790, RT @ bilalsohalal I need to go Umrah again I â€™ m at a better place spiritually at this point of my life and more appreciative of being Musli â€¦,
985,19379, @ Rozo _ writes @ Ali _ kay _ Tweets ðŸ˜‚ðŸ˜‚ðŸ˜‚ loundo kia chal raha hai tm loogo k darmiyan,
986,205, RT @ Swagg _ DatDude @ LaLa _ La _ Shay Y â€™ all special lol,
987,42185, @ mashkoorahmad20 @ sardesairajdeep Kyun ki ye mc congress ka dala hai ye 70 salo me Muslim bhai log ko kya Mila is â€¦ https // t . co / GcxY7BhT9t,
988,18092, kash Vavijaan bulati .. hum to kabhi na kabhi aapki nayi movie Bharat dekhenge # KatrinaKaif vavi ki liye .. film hit â€¦ https // t . co / mckdH4XnT2,
989,4, RT @ LaghateParthOfc Anu's Prerna and the way he ran for saving her ... And the Ram Ram Jay Rajaraam in background ... Watta scene ðŸ‘ðŸ’¯ # pa â€¦,
990,31851, @ UngraduateG @ YTCreatorsIndia Bhai app ka channel jaroor wapas aaega,
991,7147, @ miantahir76 @ iftiahmadgul @ BBhuttoZardari Yeh kutte fauji tassub se bahir hain ? Yeh 7 lacs pigs jo qoum ka haq maa â€¦ https // t . co / vNqUgzN06i,
992,20888, Ever wish you could join us on a flight in # Angola ? Follow Marcel MAF AME extraordinaire on a 4 day adventure to â€¦ https // t . co / VNcm7IhFnH,
993,11479, @ DogMomUSA ohhhh I was just wondering why my snap maps wasn't loading just thought my internet was bad lmao,
994,6043, @ SrBachchan Salame Ishq Meri Jaan is one of my Favourite song Old is Gold Aap jiyo Hajaro Saal,
995,35447, @ WajSKhan @ narendramodi Bhikh mange desh ke paas tamatar nahi hai dudh nahi hai aur baten to badi badi karte hai .â€¦ https // t . co / 8HaW9gRxlu,
996,22144, @ ZakirKhan012 @ AmitShah Sale shakl dakh apni b / w donkey lag rha he ðŸ’ªðŸ‘Š,
997,17564, @ klishtakara Kyunki abhi dono ki halat kharab hai agar next 6 months mein congress kuchh bada karti hai to theek otherwise go for AAP .,
998,12571, @ OsamaPk339 @ cricketworldcup @ ZAbbasOfficial But please hmaray kici b player k sath picture mat lenaku ku know champion trophy,
999,16143, Bharat ke lokpriya Pradhanmantri aadarana Shri Narendra Modi ji ko bahut bahut shubhkamnaye Ek Bar FIR Modi Sarkar â€¦ https // t . co / Q9bYmAl5DG,
1000,37161, @ muglikar _ Aakhir aapki mehnat rang lai sir A big big big congratulations sir ... Aap aage badho ham apke sath hai ...,
1001,27688, RT @ Itx _ Sanaaa Meri bongi tweets ko dkh k mjy easy mt len ðŸ™ƒ I m bad to extreme level ðŸ˜ˆ,
1002,12100, @ HardikPatel _ Ha ha ha ha Bharat ko tukade karnewale tukade gyang darate hey fir aap kenw amith sha g aapke upar ap â€¦ https // t . co / Uw2x2vKH4V,
1003,17977, RT @ zainabsikander @ AlamSuzaid @ hameedsyed981 Tum log andh-bhakt se kaam nahi . Congress has done nothing . BJP has done nothing . What is O â€¦,
1004,19176, Tumhra Bap Zia ka Hashar Jo Howa Phir mat Bolna k Allzulfakar Na Kia https // t co / sKkmsujj9F,
1005,14578, Modi ji aapke liye please pure India ko Aisa kariye https // t . co / Af3xPRn12v,
1006,10817, Bachpan saath rakhiye ga . Zindagi ki sham me . Umer mehsoos he na hogi . Safar k is muqam me ( Ram Ram ji ! )â€¦ https // t . co / 92IcODi9cL,
1007,23466, @ AcharyaPramodk abe kya bakwas kar raha h tum jaise chor neta sochte h jo desh ko batte hindu muslim apne kaam se k â€¦ https // t . co / WPlCza6K1o,
1008,15171, RT @ JGhafry HAPPY BIRTHDAY TO MY BAYBEEEE MIMI !!!! I LOVE YOU ALBI â¤ï¸â¤ï¸â¤ï¸ https // t . co / bX6Y0uo2He,
1009,16607, @ manakgupta Ye sab media ki dalali ka hi gift hai jo desh ko mil rha .. media ko to hindu Muslim sulgate rhna hai aur â€¦ https // t . co / zAl94eODRm,
1010,35341, RT @ Sahir __ khan Ye PTI ke ministers itne na-ehl hain keh sifarish bhi written mein kerwate hain . Abay aqal ke andhon aisa kon kerta aaj ka â€¦,
1011,15402, @ smritiirani congratulations smriti ji .... Feeling proud to be an Indian Ap mahilao or bal vikas ke chetra mai sudh â€¦ https // t . co / uCowIVebsT,
1012,16710, @ one _ by _ two sun be chu **** teri g *** hamesa phatti kiun hai pasand nahi hai to desh chod ke vidhesh ja sak â€¦ https // t co / vvItkiyl5c,
1013,22177, @ balhara01 Sab media Ka khel hai . Agar Congress media ko khareed li hoti 2014 se pehle to wo bhi election naa haarti .,
1014,23459, Halaat buray hain Kaptaan Tum Nahin . We believe in you . No matter you win or lose we will support you . Not everyth â€¦ https // t . co / FiJ3T6ID56,
1015,10607, RT @ penduProduction Pakistan ki batting se lambi to taraweeh ki 10 rakaat hoti hein # PAKvWI,
1016,38904, @ KHANBOY0001 @ Itz _ aziz __ @ RubikaLiyaquat Tu neta banney ki koshsih mat kar ... tere andar jinnah ka khool daud rha hai .. aids vala ...,
1017,10801, There is no hate only joy . For you are beloved by the goddess . Hero of the dawn Healer of worlds . Dreams of the â€¦ https // t . co / ZgmijlqXSM,
1018,12070, RT @ AnupMis68383950 @ sardanarohit Media is samay bhajpa ke kutte ke ka kaam kar rahi hai,
1019,9571, @ claudey _ jivo Sure is ! Great day for me . Only took 200 something bad days first though,
1020,20040, ALLAH HO AKBAR In Shaa ALLAH Pakistan ðŸ‡µðŸ‡° tha hai Aur taa qiyamat rahy ga Is ko mitany walo ka Aj nishan tak nhi ba â€¦ https // t . co / mNinuIoNXz,
1021,35062, @ Sheenokhan938 @ Ali _ MuhammadPTI Har parliamentarians l Ka Dill Me yahe khayalb Hona chaeyeb ...... Good Sir,
1022,24783, @ Monikasoni19620 Muslaman dene ko teyar hai but banane ki himaat nahi hai yahi mudda hai hindu Muslim ko ladane ka â€¦ https // t . co / BW2UdluaMx,
1023,27348, Ufff ufff fan hogya hun â¤ Gonna dream tonight awesome best beautiful â¤ðŸ’œ,
1024,25374, @ BTS _ twt U were awesome i ried while u played epiphany SEOKJINID i love u and your purple haire and purple mic .. I PURPLE U PURPLE BOY ðŸ˜­,
1025,4870, RT @ karanku100 @ jgdvaishali Tumhari samajh se bahar ki chhez hai .. apne ghutno par jyada jor mat dalo and go to kitchen .,
1026,4952, @ itsme _ neelam08 @ ABdeVilliers17 @ OfficialCSA @ cricketworldcup Is nhi Are hoga ... ðŸ¤£ðŸ¤£ðŸ¤£ aur THE v lgega bro,
1027,6325, @ sambitswaraj @ aajtak Tera sath bhaut bura hua hai @ sambitswaraj sambit By God I mean every Tom Dick Harry won the â€¦ https // t . co / Wg83GcDp9D,
1028,10973, @ PimpalkarSwaraj @ rashmee _ rao @ waglenikhil @ Tejasvi _ Surya Aise kutte nahi sudharte . Kutte ki poonch 12 saal nalli m â€¦ https // t . co / 45l5jq0Lj4,
1029,27480, RT @ AngelieTrendOFC Super excited for this no more fake news na hahahha . @ itsmeangelieofc @ ABSCBN @ starhuntabscbn @ PBBabscbn # BuLiLitSund â€¦,
1030,15590, @ Ayaan786666 @ rp73reigns @ sarthak _ khavdu @ Roney84609126 @ 45rohithreddy @ SKFforlife @ BeingVishuReddy @ Akash _ 45 _ R Bhaiiiii rocks ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜,
1031,18026, @ waglenikhil So he roasted you and all you could do was retweet it with a shitty tagline ?! Great comeback Pagle sorry Wankerle !,
1032,30043, Om namah shivaya .. Jai Shiva Shambhu .. Har Har Mahadev . . https // t . co / ZPj2WMpQzX,
1033,16128, @ kunalkamra88 @ Swamy39 Tabhi mana karten hai gandi nalli ki à¤¸à¥à¤…à¤°à¤¨à¥€ ki tarah pichwada faila ke à¤²à¥‡à¤ŸðŸ¤‘ à¤œà¤¾à¤¤à¥€ à¤¥à¥€ ðŸ˜³ à¤¦à¥‡à¤–â€¦ https // t . co / No4UeuVdTr,
1034,163, @ DhawalStar @ iamspeaks _ Chal tu Apna hi granth Parh le mujhe Yaqeen hai Tune to wo bhi nahi parha Hoga Parh leta t â€¦ https // t . co / mdbHM2ShBT,
1035,41083, @ Hoorain97 Btameez h koi awein gaaliyan de rha h .. isko mny kal block b kiya tha 2 acc hain ye dosra wala ha,
1036,34411, @ KapilMishra _ IND Bhaiya ji dusre ka tweet lo to credit de diya karo ye thora bahut AAP wala culture kabhi kabhi dik â€¦ https // t . co / O46ZZEOuCG,
1037,889, @ rose _ k01 Rosy dekna har jagah kamal hoga or chpa chpa per jai shree ram hoga,
1038,3622, @ ANI Mahatma Gandhi Ko jagah Dena ho to Dil me do currency pe to bahoot lute ho Desh ko . @ nidhichoudhari well â€¦ https // t . co / CbuSRgN86A,
1039,25954, @ PMOIndia Ram Ram Suggestion RS 100/- k upper cash less transactions ker dijiye Jai Hind Ram Ram,
1040,13632, @ INCMP MP Congress Priyanka mam ji ki bato pr hum sub ko visvash karna hoga vijay hamari hi hogi,
