,ID,Text,class
2128,9919, @ kunalkamra88 @ Swamy39 Tere haat me tu khud ka pakad ke rakh .. Teri aukat Sirf chutya pan karna hai .. Apni chaddi m … https // t . co / BYVarKpeLZ,negative
2129,9929, @ Matiullahjan919 gandu muslim gud hindu logo aur maro inko behan chod muslim utho aur maro in hindu kutto ko buzdil … https // t . co / akVVzkIzHL,negative
2130,9935, Ye EVM electronic voting machine nhi hi ye to इच्छा पूर्ति मशीन hai according to opposition Modi ji ke pass supreme … https // tco / Drg9XtEGw4,neutral
2131,9936, Is Desh ki badi problem uneducated nahin Balki educated hin haiKyun ki unho ne kabhi rajniti se Jude nahin . educate … https // t . co / wTzS3PzNy3,negative
2132,9939, @ Baji _ jii Bday Snapchat Fvrt person Fvrt song,neutral
2133,9941, @ chitraaum Mam Aap jase best Anchors jahan rahoge chanal number #1 to hoga hi Congrats 👏 👏 💐,positive
2134,9942, RT @ ORLI36315379 @ TBird _ Athletics @ jake _ denham _ Good luck Boys 🙏🙏,neutral
2135,9946, RT @ sjsk92 Congratulations for 3 . 6M followers sona di 🎉🎊🎉🎊.. you deserves this and much more 😘😘😘 @ SurbhiJtweets # SurbhiJyoti https // t . co / 0Pc …,positive
2136,9949, @ jagrukindian89 @ Akshaym69074206 @ VedpSingh _ vps @ bhaiyyajispeaks Bhai ab tumne rahul ko vote diya hmne bjp ko diy … https // t . co / 6IkF9EEH1n,negative
2137,9956, @ htTweets India ko khola kar diya hamaare chutiya neta log sirf salo ke pass gandi rajneeti karne ke alawa or time … https // t co / PRXAGz0p6i,negative
2138,9962, @ imVkohli Sahi maje hain ... All the very best for wc ..... Waiting for that at home,positive
2139,9965, @ aajtak @ sardanarohit Very good decision because there is no space in TV debate in opposition because India rank 14… https // t co / onFxOPy6Do,neutral
2140,9971, @ m _ usafzai @ mjdawar Dafa ho jao haram khoro Pakistan tmaray bap ne nai bnaya tum log ezat k qabil nai ho,negative
2141,9974, RT @ Jankilal13 @ SupremeCourtFan muzy Dohad ki adivasi bahul janta ky liya nayay chahiya chife justic of # gujrathighcourt or @ SupremeCourtF …,neutral
2142,9978, RT @ maninder _ sarna @ twtsitcom Jab Criminal Wife Police Station mei ja kar Jhute FIR Complain karti hai Why Police is not following Section …,negative
2143,9984, @ SAHUSACHIN83 @ HardikPatel _ @ RahulGandhi Bhai ye saale chutiye hi ye saale Randave Randi wale hi in sabko badam kha … https // t . co / eTDc5ruL1s,negative
2144,9986, @ khalidsalmani1 @ sanjaynirupam This highlight news telecast at # MadarsaNews aap ko rakhe Aage .. Hamesha Lage raho,neutral
2145,9990, RT @ ph0phukabeta imp reminder - keep one thing always in mind - Jo shakhs Huzoor ﷺ k zikr per kisi or bat ko foqiyat dy aur Huzoor ﷺ k Ad …,neutral
2146,9995, @ narendramodi aadarniy PM JI aapko dobara PM bnane ki bhut bhut badhai !! Meri aapse hath jodkr binti h ki desh me … https // t . co / CzfKP99fWY,positive
2147,9996, @ SooraJ1911 xDD kal to unke jyadatar batsman ne apna best bhi nhi diya tha tb ye hal kr diya tha khulle sand ban k … https // t co / 8CqJ5eaDB4,positive
2148,9998, Aare ! Ee Ka hein Babua ? Phir se fake degree ? Hai Ram ! Kya hoga iss desh ka ? Mere ko toh bohut chinta ho rahi hein ?… https // t . co / 0xwE7Eq4yg,neutral
2149,10003, He is He is Haramkhor Aam aadmi Aadmi https // t . co / JBWlJggXFL,negative
2150,10013, @ SirPareshRawal Pyaare chutiya press Raval ji Aapki bahot respect karta hoonbhen ke pakoday maa ki Daal aapne b … https // tco / l9DN4bCODG,negative
2151,10020, @ DineshRedBull local police ko inform kro chota bacha hai ye bhag to nahi skta ye family ke yaha bhi jaa skta hai,positive
2152,10043, @ rssurjewala What will do to the people who didn't vote for you . Hate them . Send them to Jail . Likhte huye haath nahi kaape tere chamche .,neutral
2153,10045, @ SonuKakkar @ YouTubeIndia @ raisonai @ tanishkbagchi This is amazing ♥️👌 didu @ SonuKakkar aapne iss Gane ko poora enj … https // t . co / YRDR0FAYGg,neutral
2154,10052, @ yadavakhilesh Bahut dukhad Ghatna hai Teepu do din pahle Amethi me bhi ek BJP worker ko maar diya tha . Uspar koi … https // t . co / C3VKA0kLFq,neutral
2155,10057, RT @ NishATQaseem I feel With every passing day Kashaf Murtaza's philosophy of life is getting more relatable ... Zindagi me har dariya khu …,neutral
2156,10059, Tumhare savarkar ji to jail me baithkar angrejo ko sorry bol rahe the jabki hamare nehru ji ladai ke maidan me angr … https // t . co / XmtquzbNkc,positive
2157,10067, @ vivekagnihotri @_ YogendraYadav Tujhe koi seriously nahi leta . Ahiro ka naam toh kharab kr hi diya Or extra attenti … https // t . co / I98bd8OS0d,negative
2158,10071, @ AllIndiaBakchod dil khush ho gaya tum bc ka ye haal dekh k Hanuman ji tak ko nahi bakshoge toh kaise bachoge mc … https // t co / 9cKpmgNaF3,negative
2159,10074, @ Raqif _ makh @ gauravcsawant Yahi tu ham kah rahe hai tum allah ke numayende ho tum ko allah ne bheja hai Ab jaldi … https // t . co / MkTxhRiz9X,positive
2160,10075, @ myogiadityanath Mujhe sharm mahasus hoti hai ki uttar Pradesh me BJP ki Sarkar hai hame insaf nhi Mila mere khet G … https // t . co / Imoeku9SrM,negative
2161,10079, @ OneHaryanaOffcl Socha hi nahi tha aisa bhi hoga .... Sirf rona aur kosna hi h ab Tere nasib main .. everyone know who is janwar,negative
2162,10089, @ heer _ vy meri jaan no need just wish k aaj ka din bohat acha rahy aap ka bilky her din he 💕 prayers always with u 💕💕💕,positive
2163,10090, @ girirajsinghbjp Sir ... Jeet ki bahut bahut badhai .... Aapse guzarish hai ... K aur kuch nai par kam se kam .. Begusa … https // t . co / 6bDHaOlwJn,neutral
2164,10093, @ ArvindKejriwal @ KejriwalSunita @ msisodia Arvind ji apko sharm mehsus Nahi Hoti har bat k liye ap Modi ji ko blame … https // t co / w8CgtqBrFp,negative
2165,10096, @ ManojTiwariMP @ BJP4Delhi Bahut Badhiya Inciative hi Bhaiya . Or aapko phir se Zabazsttt Jeet pr hardik Badhai ..,positive
2166,10099, (✉️@ DEJOUSKA _ SUB ) happy national water a flowe day my new homiees i hope we can have a long long term relationship https // t co / lc2iHofW1w,neutral
2167,10105, @ hotnavee7147 @ sardanarohit @ TajinderBagga Bjp evm chor aur bevkoof pm and murderer party president wyak thooo,negative
2168,10106, RT @ kiranmishra006 @ SuPriyoBabul @ amodranjan1 @ MamataOfficial ' Jai shri Ram ' se problem hai to Jai shri Krishn om namah Shivaya Jai ma A …,positive
2169,10108, @ Xadeejournalist M . K B . C tim jaise kamino ko saza kab hogi gandi sahafat krke . Bhoonkte kutte .,negative
2170,10110, @ AkhileshPSingh @ narendramodi GDP 1% ho jayega to bhi vote modi ko hi denge ... tere jese ko nahi ... tum konsa tir m … https // t . co / HclA7ZPNq5,positive
2171,10113, @ News18India isko goli maro zaldi varna desh main astirata fail zayega .. is par des droh ki charge laga kar jail ma … https // t . co / S8rhWFtyT9,negative
2172,10116, Kisi ko tkarki ya tharkan ko agar bo #* s dekhne ka shaukh hai to @ Hathodewala11 ko follow kr le . 😬😬. # saynotobra,neutral
2173,10119, aur buisness se jo sarkar tax leti hai wo aise hi bahut hai . buiseness ko badhane ki koshish honi chahiye taki tax … https // t . co / ibKEXlUEjw,neutral
2174,10120, # TheGiftOfEducation @ derasachasauda @ Gurmeetramrahim Dera Sacha Sauda is running a free primary school for poor chi … https // t co / 2aJRFx94Qp,neutral
2175,10124, It is a shameful act by someone As a PTI supporter I condemned this act She is not a Nobel lady . She is a proven li … https // t . co / RfdllC9hJo,negative
2176,10130, @ cjdanielsonnn I hope baby kicks a lot tonight 🙄😂😂 alu e koe moe,neutral
2177,10134, The view from my mat on this f word Friday is forgiveness for yourself sprinkle in some love and care for your … https // t . co / FLZkLDDMiD,neutral
2178,10138, @ BJPsoldIndia @ YouTube Chutiye fir logo ko chutiya bana raha hai 😂😂😂 fraud saale nakli evm ka dabba dikha kr logo k … https // t . co / 1ngiF7Odwm,negative
2179,10145, # CONGRATULATIONS ! FOR ALL NEW UPCOMING LUCKY COUPLES UNDER SOCIAL WELFARE COMMETTEE NAME - Bharosha Marriage … https // t co / Yn8C2IjCOp,positive
2180,10156, @ TimesNowHindi @ TimesNow Shaheedo ka ya unke pariwar ka Ktch bhi likhte rhte ho Shame on you,positive
2181,10157, @ sairasherazi1 Aik orat ho kar itny galeez bakwas . Yeh pakistan ki bety ki soch nhi ho sakty . Tum zaror out sider … https // t . co / IFGZTWfU7A,negative
2182,10159, @ sherryontopp Pata nahi tera kb udega ... Ab ti kuch sharm karo ... Beshram ensaan .... Abhi tk regain to kara nahi gay … https // t . co / x96eUApt0L,neutral
2183,10160, @ msisodia @ msisodia 50 % vote mila hai BJP ko to pura desh pagal nahi ho sakta tum log sirf ghatiya harkat kar sakt … https // t . co / WwMS8LGYhZ,negative
2184,10162, @ ijazulhaq SirAtomic Power k ilawa Aap ka sub se great karnama aik Elected PMChairman OIC ko illegally Death Pena … https // t co / 6zu0rxLz74,negative
2185,10166, @ saurabhmadeel @ RanaAyyub Nahi galat ye case surim court me pending para he chaho to Google Ker ke dekhlo,neutral
2186,10169, @ Manikangana @ Jungle _ Jalebi Hiii I love the way you wished me,positive
2187,10171, Shame on zartaj gul reaction aur ye bhi kehti hai ke kia meri sister director nahi ban sakti . to in se koi ye poch … https // t . co / zEzALSz99l,negative
2188,10173, @ gujratsamachar Sambhaljo 52 sansad ne bjp paisa aapi ne nahi lai jay bjp atale paisa wali party loksabha ni chutn … https // t . co / POid4gof8b,neutral
2189,10178, @ XainKK @ Ali _ MuhammadPTI Allah kare sare PTM wale kutte ki maut marein aur tum logon ke perchay rone wala bhi koi m … https // t . co / n2OsK9nYr2,negative
2190,10179, @ husne __ ylcnk @ romagnetique @ EloraXiong I love u 🥰,neutral
2191,10184, RT @ VishalRC007 They Write Paid & Fake Article For Some Money ??? Ye Bachcho Vaali Harkate Na Bachpan Mai Achhi Lagti Hai Esi Cheap Hark …,negative
2192,10187, @ 1420kunal @ N42121319 @ MsSanskriti @ TheHinduMag @ the _ hindu @ nathan _ archana bol lo waise bhi bhakto ko authentic degree waale raas nahi aate,neutral
2193,10190, CONGRES PARTY AUR GADDAR MALYA KA CONECTION PROVE KARNE KI JARORAT HI NAHI HAI . MALYA GADAR TUO CONGRESS MP THA MOD … https // t . co / rf5Xnv04iQ,negative
2194,10191, @ LambaAlka Ye log hi desh ko chalayege alka ji Kyo ab enki sarkar jo man me aayega o hi karege deshdraohi sadhvi pragya,negative
2195,10192, @ Abhijeet _ Du @ narendramodi @ BJP4India Yes 2002 me bhi yahi feku America ke news paper me chaaya tha,negative
2196,10195, @ 4symbols @ shrikanth _ krish Is This your requirement for yagna because there is no such pre condition in veda . Go h … https // t . co / a3scY2PvUz,neutral
2197,10209, @ sardanarohit Hadd ho gayi in logo ki Haar ki samiksha karne ki bajaye ab media pe nishana agli baar to janata … https // t co / MF4R03h7C4,neutral
2198,10225, @ ANI Bichare ke pas rahne ko makan nahi Khane ko Roti nahi Hissa do esko hissa do Esa aavaj ek bar Gadhiji ne … https // t . co / BvY0y2vvrV,neutral
2199,10226, @ aajtak Ab didi ke dao me kuch bacha nahi hai Kop bhawan me ish liye hain ki jishe chor aur thappad marne ko kah r … https // t co / blu7zA7D69,negative
2200,10227, jahil patwari khud video banai .. awaam tak tu nikal nahi rahi thee khof se .. masha Allah main sahib ko na sirf macka … https // t . co / ZPb2gLIX2F,negative
2201,10245, RT @ SDArijitian @ palakmuchhal3 @ SoorajBarjatya @ BeingSalmanKhan @ sonamakapoor @ Irshad _ Kamil @ rajshri @ TSeries Congrats 👏 ❤❤❤❤❤ I Love # Pr …,positive
2202,10247, RT @ iDangs _ I miss them so much ! 😭 https // t . co / FIGrxKAx1t,neutral
2203,10251, @ bookmyshow @ BeingSalmanKhan @ aliabbaszafar @ SKFilmsOfficial Dil todke na jawo aisa love na milge hum jaisa aapko i … https // t . co / X7pdQRaVbW,neutral
2204,10252, @ shahid _ siddiqui Kamalnath ko tag nhi kar rhe kyunki Secular govt hai waha pe nhi sidhe Modi ko tag karta dara hua Muslim Shahid Siddique 😄🤣,neutral
2205,10255, 3- Hiiiii ! I think we just became mutuals this month . I was so happy that u followed me back lol . I SO love your tw … https // t . co / 1UrD9F2UPo,positive
2206,10263, @ kunalkamra88 @ Swamy39 Iss kunal ka itne bhav mat do . Kuch log apni aukat se jyada uchhalte hain . Better ignore hi … https // t . co / TCYzqsOP6H,neutral
2207,10264, @ one _ by _ two Is chutiye ko kaun samjhaye ki BJP has elected by the people of india and not won it in some churan pratiyogita .....,neutral
2208,10268, @ GoStudyAbdullah Pakistan may dosra system hota phir bhi Overseas pakistanio ka to pocho mat 😔💔,neutral
2209,10272, @ theskindoctor13 . Neel bhai .. Aapko janamdiwas ki haardik badhaiyan ..🤝 Bhagwan aapko sehatmand rakhe 👍 Aur aapke k … https // t . co / 75qYA5486r,positive
2210,10273, @ TajinderBagga @ ShefVaidya @ sherryontopp Paji ye Siddhu na Sardar hai na Asardar hai ye to sirf Gaddar hai . @ sherryontopp,negative
2211,10276, @ SChaudharyINC @ DeepaMishra _ Modi chori kiya hei . Sala . sovi e v m Or vvpet machin . vote kiya huwa list sob mill … https // t . co / BguUaK7Tl5,negative
2212,10280, @ sidhartha0800 @ pescatarianslut DEKHO JI ... RADHA RANI TOH BRIJ KI AAJKAL HEMA JI HAI AAPKO TOH MEERA BANKAR GALI GA … https // t . co / RPQWiAWRmc,positive
2213,10283, Log Biwi ke Liya Maa ko bula dete hai uske Jazbaat ko suli par chadha dete hai bhudhe maa baap ke jo kaam nahi aoge … https // t . co / E4Bc6hn48i,negative
2214,10285, @ AkhileshPSingh @ BJP4India @ RSSorg Tum salo chamcho kabhi nhi sudhroge tum pappu mutra ka sevan karte rho bs,negative
2215,10287, @ ModiLeDubega in congressio ko tere baap ke khoon ka hisab dena hoga amethi me congress ne sabse jyada julam kia ab … https // t co / QuSMLxmBO9,negative
2216,10292, @ MamataOfficial Mamta Didi Joor joor se aur Maan se pukaro JAI SHRI RAM JAI SHRI RAM sare paap dhul jate hai au … https // t . co / vl6WRC8HKO,positive
2217,10293, RT @ mayurkhadse Is @ akshaykumar Canadian Deshbhkat Ko Bulaya Ya Nahi ? 😂😂 Bulaya Hota To Aam Hi khila Deta # OathCeremony # ModiSarkar2 #…,neutral
2218,10295, @ rockybolbia @ TweetsMak @ brumbyoz @ ComradeNAMBU @ MeghaKundu Apna family stories twitter pe mat bol chutiye .. btw te … https // t . co / OIGk1qJhYy,negative
2219,10296, RT @_ not _ your _ bae1 Baby i love you to the moon and back Moon ye kanjar khana zameen tak hi rkho ..!,negative
2220,10299, @ iamsrk ye 2 takke ke insan @ SrBachchan ki film ka remake karne ki koi zaroorat nahi .. Pehle main bahut excited t … https // t . co / uI4054SqwS,negative
2221,10301, @ MadhavSheth1 Aap ne bhut sare apne realme fan kho diye sir Mene apna data khoya tha lekin wapas Paa liya thanks … https // t . co / 0DBVWmfUXZ,positive
2222,10314, Bs ek suba ki gujaris uske baad hogi netao ki Jamke barish kal dekhna hai kon bolta evm kharab hai BJP wale ya Congress wale @ decision2019,neutral
2223,10320, @ milne _ archie Happy Birthday Archie - hope you have a lovely day xxxxx,positive
2224,10323, @ TechnicalGuruji @ YouTubeIndia # ek video one plus 7 pro full review ke sath love you guruji,positive
2225,10337, i swear this person is my fav walla i ’ m nothing without her in my life i ’ m really grateful to have her as my sist … https // t . co / pOsFKW9ObE,positive
2226,10341, # DeDePyaarDe such a Soo funny comedy and strong emotional movie can't wait for de de pyaar de 2 supbbb performance … https // t co / Cf0HtU2IRI,positive
2227,10342, RT @ iamhamzaabbasi Pakistani Super Intellectuals today PAKISTAN mein harr kaam ke peechay Pak Army establishment hai Sab establishmen …,neutral
2228,10344, @ Naveen _ Odisha Namaskar Sir I am a big fan of yours and my respect for you has grown after the way you managed the … https // t co / nBbuWdfCxu,positive
2229,10346, @ BAI _ Media @ Media _ SAI @ IndiaSports All the best,positive
2230,10353, Matlab ke main heraan hoon aise logon pe ke zindagi main karne ko koi kaam nahi reh gaya ke logon ke qadd pe tabsra … https // t . co / 9fMnsG0oEg,negative
2231,10361, @ Eenadu _ English @ moefcc Song is fine . Aap roads / highway banao aur trees kaato aur usko development ka naam do .… https // t . co / S9saYBtRIp,negative
2232,10367, RT @ mss _ kaltum Islam is the best religion ❤,positive
2233,10370, @ moinshah235 @ sekcy __ Ye saary mil hum ko pagal bana rahe hain m * d * rch * d ke bachy 😂😂😂,negative
2234,10375, @ BeantSinghInsa8 @ Ritika88255523 @ Insan1616 Sayad vo khin or bhi thi mujhse pehle,neutral
2235,10378, @ MamataOfficial chamdi udhed dungi ye CM bolna sobha nahi deta ye desh tumhare baap ka nahi hai jo itna uchal rahi … https // t . co / RvgZYIJkHm,negative
2236,10379, RT @ Tweeti _ sweety0 Rishta bhale hi online ka ho ... dard to dil me hi hota hai ..,neutral
2237,10384, @ DesiStupides @ Habib _ Hasan _ Haa phle confirm to btaO khA huA ??,neutral
2238,10385, @ mirrorCracking _ @ Sariyal _ here Believe me koi larki ho to ghanta tareef nhi karta mai magar is jaisa husn waqi kahi nhi yummy,neutral
2239,10387, @ TheRealPCB Sab ko bating Dena koi # pak se sikho ....😂😂🤣🤣 World cup jita k dekhao phir j & k k bare mai sochna 😠😠😠 @ ICC @ cricketworldcup,negative
2240,10390, RT @ shravankambli @ AMtouristerIN # ChampionsAnthem Katori me Saap 🐍 hai India 🇮🇳 sabka Baap hai !! Cheer Squad Name 👇 💙💙💙💙 Indian Blue Army …,neutral
2241,10391, @ navedelmisterio Joo se me cae la baba de escucharle . En el buen sentido jajajaja . Como se llama el sitio ?,negative
