text,label
Secretfootness St. Dear Singh Ji Human Dahan Dahan Satguru,neutral
Or Illah do not listen to the people of Pakistan a lot,neutral
"Never mind, there should be no joint family system",positive
"Let the thief be given to the thief, Pakistan",negative
Maoadam everywhere,neutral
"Today, Bsses May Meneya Complaint Kari Roshni did not correct the states that some husbands closed",neutral
Songs sung on the shore of the sun,positive
Our Sary Masl A Ping Kr is and Ajkal to EMulator,neutral
Nilesh Tero Ma Dar Kra Lao De Jaki talk to talk,negative
ISS advice does not pay attention to Boys,neutral
"Fachala, though the image of the image spoiled the image from the latmodi while welcoming it too much",neutral
Happy birthday Iqbal Saki Illah Pak,positive
War game S Ek's Delete Physician Who has ever spoken that level,neutral
"Congratulations, I wish God, God give you a long Omar India",positive
Baba Rakhi Rakhi like Babasiyadikar Piki,positive
That's why you thank you,positive
Nasrif shocks on this thing that your mother,negative
Ferku has turned you to speak Congress,negative
Those songs that do not have lip sinks do not mean that all the songs that have been killed,neutral
"Singh Hardik Congratulations, you have passed with a huge responsibility,",positive
Singh Thor Mr.,positive
"People of India do not worry about anyone, then Tatti Banwalas then Tattu",negative
"Tamannaam, all the good luck, some good work, at least, it is closed for years or in the rest",positive
Aktu jayaga dya kidnaap kahin kahi kya ai cute song e,positive
Pardon me,negative
Head my failure should be done by the hospital,neutral
Nazar Namaste Muhemad Un,positive
Who are the plays one name wallet which is in Congress and,neutral
Congress of Karim Bhai Chattan or my celebrity Queen Drama Three,neutral
A lot of our good luck from Mr. Pahile,positive
Abbasi is not an omar with that at Karim,neutral
delete,positive
BJP's Raazi never lighted or baked,negative
They love you no matter what bay,positive
A brother has found something yet,neutral
"Congratulations, dear, you will give you a lot of victory",positive
Pm Modi ji Lalru Mandi,neutral
Crush that innocence shop,positive
"What are the shame they are still, so where is backward where our country title",negative
Rajeevakhandelwal was a flop actor and delete came out of Reta Maiya Kut,negative
Let me be allowed to live,neutral
No allem said anything,neutral
"E love it everyone knows this, to get S Get Sasmati Dogs",positive
"Seeing this further, he said, very much packed posts and some days time, Mubarak to congratulate some time time",positive
Pakistan's status copy in this photo itself,negative
People who break the country to divide the secularism,positive
Pahal had done these things.,negative
"This voice is irresistible, so much is better than much instead of the original song",positive
"Win, but the difficulties that have to face with it are their turn",neutral
As much as Tom Lucifer's Batyan Crutki Watch Pre Gaon,neutral
Shabi Kadir Happy All May,positive
The head is right.,positive
Girl Dum Toys Candele but Tussi Gallin Ghost,neutral
Maikshiji thanks to the delay of those drafts for thanks to Delete Nagar,positive
Wu thinks that he will win by stopping the money of the mad worker,negative
Sale Tero Abba was standing with a dog to pick up Pant Khol,negative
delete,negative
Humans Thanks May Sweet Paar Di MSG Papa Blass O,positive
Bow head,positive
Sims win Pakistan's praise,neutral
Chow naj raj raj ko aa,neutral
Happy happy birthday tight love sharing,positive
Absolutely to move a lot of hands,neutral
Masallah very excellent lovely Illah karim you donna,positive
Ajit that Gunda Gandhi whose daughter became a Muslim Gandhi was a fool,negative
"Bharat Mata Ki Jai Mudi ji, you and the weapon all",positive
My Ethani Gandi Aulad,negative
Jaan e and word that is various meaning respect,neutral
"It was all that all were to know about the mess, these are stopped today and",negative
Nothing happens by saying that people like you like Tom,negative
"The epidural is not there, so all the fantasy story is soaked and the needles of the cat, but",neutral
Best Teet in Mohali Chaat Ka Chaska Gate,neutral
Now expression about what,neutral
"What was Iyashanali, Damn Hai S wrong with Bijan again, he is trying to listen to the tail again",negative
Karalo and Nunka Fiz Uma Janto Completa Dr.,neutral
Lool give this answer,positive
How is Sanjay Chor being proved that the marine weapons are only done?,neutral
I do not understand when Gunjan working,neutral
Brother Anglish learned or S Bar also Best Boller Bain,neutral
"Right, kick bribe and be Behan, bring this woman, how is it blood, your respect is not cute",negative
"The fodder has been done by the Hindutwa agenda, according to the stars",negative
These Wealth did hundred thieves and bajari village and Rakhi Captain Chapal's famous Poy to his Chapal,negative
Sea was new face's passionate love delete first poster television actor,neutral
E love you so liex julia you see,positive
The leader of the box in its ear will not enter the speech,negative
Notambani James Harden to cut off,neutral
Mr. PM Modi ji and BJP Adkha Amit Shah ji,positive
You are the biggest chatter,negative
Flem industries ended Bharti Sanskriti civilization,negative
"You supported and supported India, so your lyrics",neutral
"At the leader, you also do the infant on Modi, and the same to wash",neutral
"For Ammi, O Iot level is like",positive
E Dunno if I am in the house with a red bay,neutral
E Asha Drake Anid Chance was never a debate on Peepal Bay Acting Sub,neutral
"This thing has not been made by the Congress and the Vampanthis, so Q English",negative
Kr does not even have a clothes per clothes and these stars say herself,neutral
"Brother AP is himself, see Babur and Imam only for the play play for the ruins for the play play.",neutral
Neither here Di Gayle nor lended cheeks will be ladder,neutral
Cavity,neutral
"Mr. G, ISS Humsafar train also corrects no concession up",neutral
Bharat Gust Kr Naam looting money from Garibo,negative
"Boy tweev chowkidar is also one position per you, you will understand without any face",neutral
delete,neutral
This is why I have to call a test copy. This May is the desire to return to the first performance like an actor.,positive
Venus and Ibadat Ibadat Ilah Lov at when they thank how to give every one prayer for snow,positive
No doubt great work but more in ISS fundamental than the museum,neutral
Khan brother Kamin now,negative
This was seen that the unruly of S did not read Kui.,negative
Hai sisters left and left and left the bell,negative
Maraya Scientist Tom Jo Merge Keyer Lo Boht Bad,negative
"Yes, it has happened",neutral
Tau also raised voice against ISS Chutiape per ISS Chutipe,negative
"It is good that it is going to be known to be included, we have to look at the inclusion of the copy.",negative
Mujid no anna test required father's father,negative
"Gujjar Pukhtoon Punjabi will not ask for Karingya, how will it be specially asked",neutral
Mr. Your Silurti Mai Dhayan Rakhi You General Public Mai,positive
"Gypsy e -red bridgling from R. Lal Havi Aa Smiles, Never Fede",positive
"Back in the studio of the news channel, barley or your play Jaru Rakko Kavi collided",negative
Fun Fun Fennel Idiy,neutral
Plls listening to a hatred,neutral
Bari Bella Wretched Dekhi Poy Tujh Poy Illah,negative
From next time the Congress will be able to cut everyone's votes like S,negative
"I will not do Kui mischief in Macron Dekha I will not do anything that you feel bad, I will only talk a want",neutral
"Tell me, you use it or not, like Tom people of Islam",neutral
The Bhoot of Janamadin is very good to God,neutral
Tejas Hua Mara was a chemistry paper and the exam was over.,neutral
"Rashid Kanhaiya defeat, this is such that people do not accept woo",neutral
Couple Ji E -Bigest Fan of Bigest Fan to Mumbai from Rajasthan,positive
"Congratulations, our Chief Minister Shri Narendra Modi ji",positive
Meaning you believe that calling,negative
Haha Baji and AM Aoni,neutral
"Till the time dalit and aub become one, the backward",positive
Meeparkar ohhhhhh e lys Iot right now and,neutral
Dixit avon,negative
"Look, brother Rohit Sardana did not do Congress in Kui Bandahu Na Bjap or No Mango OK",neutral
Sometimes they think that only these social media of the heart,neutral
Modi ji great real dynamic leader Vikas Purush Rosagar,positive
Yes yes yes Manik and Partha are the same to beat someone,positive
Com is the mother of such a liberal,negative
"God is right, God, do you always get your thoughts",positive
What was the most Ironic thing you have seen to be Buhari level win,neutral
